transaction_id,account_age,transaction_amount,transaction_type,location,is_fraud
TX46,190.0,168.4252672868285,compra,online,0
TX47,175.0,404.9598050715416,compra,fisico,1
TX48,190.0,174.98454078580858,transferência,online,0
TX49,51.0,253.17969727081226,saque,fisico,0
TX50,108.0,93.056898083535,compra,online,0
TX51,55.0,19.401217156210386,transferência,online,0
TX52,64.0,122.46106742608785,saque,fisico,0
TX53,131.0,100.33333599369642,saque,fisico,0
TX54,229.0,403.5717504517641,compra,online,0
TX55,51.0,55.94153780048572,compra,fisico,0
TX56,135.0,680.645252901393,compra,online,0
TX57,21.0,634.6759293384877,saque,fisico,0
TX58,73.0,56.90584772435664,compra,online,0
TX59,167.0,85.55808130910317,saque,fisico,0
TX60,18.0,451.82035107606237,transferência,online,0
TX61,132.0,679.9729793395819,saque,fisico,0
TX62,89.0,117.19573707747814,compra,online,0
TX63,60.0,77.42596007771472,saque,fisico,0
TX64,14.0,149.3492634304409,compra,online,0
TX65,9.0,232.8025282892511,transferência,online,0
TX66,90.0,63.89634359131852,compra,online,0
TX67,53.0,266.7200224160431,compra,fisico,0
TX68,130.0,10.607880877436308,compra,fisico,0
TX69,84.0,10.11018616244752,compra,fisico,0
TX70,92.0,97.64580716124998,compra,fisico,0
TX71,111.0,87.22812307330801,compra,fisico,0
TX72,188.0,75.8522540477537,transferência,online,0
TX73,199.0,135.06921792937874,transferência,fisico,0
TX74,172.0,77.34837212997688,saque,online,0
TX75,8.0,42.70249548859905,compra,online,0
TX76,175.0,74.05904146117665,saque,online,0
TX77,35.0,737.0115357637773,transferência,online,0
TX78,206.0,105.90433448748782,transferência,online,0
TX79,81.0,117.65395598567936,compra,fisico,0
TX80,164.0,171.86160083681676,compra,online,0
TX81,50.0,818.9581533220137,saque,fisico,0
TX82,104.0,55.30920222135497,transferência,online,0
TX83,132.0,228.689785301858,saque,online,0
TX84,2.0,251.74542925868448,saque,fisico,0
TX85,134.0,186.95429920776056,saque,fisico,0
TX86,54.0,18.54992688015947,compra,online,0
TX87,106.0,225.94152060945757,transferência,online,0
TX88,4.0,13.24819892575126,saque,online,0
TX89,54.0,181.33871126365364,transferência,fisico,0
TX90,221.0,269.0928174330804,transferência,fisico,0
TX91,191.0,47.39015948389249,saque,online,0
TX92,146.0,368.55414915235883,saque,fisico,0
TX93,218.0,6.16480439871988,compra,fisico,0
TX94,44.0,371.34007974683465,transferência,fisico,0
TX95,162.0,123.35913563939877,saque,fisico,0
TX96,202.0,49.07474923650622,saque,fisico,0
TX97,190.0,28.72284392387655,transferência,fisico,0
TX98,228.0,612.8329215016036,saque,fisico,0
TX99,14.0,15.088206304784618,transferência,online,0
TX100,95.0,44.40219356979485,saque,fisico,1
TX101,48.0,85.48765618147648,transferência,fisico,0
TX102,15.0,,saque,online,0
TX103,200.0,157.40415606941272,saque,fisico,0
TX104,206.0,26.85341661563596,compra,fisico,0
TX105,215.0,,transferência,fisico,0
TX106,190.0,54.5591573021044,compra,fisico,0
TX107,40.0,48.04340911186651,saque,online,0
TX108,213.0,105.91483576150998,transferência,fisico,0
TX109,208.0,243.50041781190717,transferência,online,0
TX110,237.0,49.04024157113892,saque,fisico,0
TX111,82.0,91.35553728463964,saque,fisico,0
TX112,111.0,99.16028647074539,saque,fisico,0
TX113,53.0,749.7813510733513,saque,fisico,0
TX114,24.0,618.7411696775183,transferência,online,0
TX115,154.0,322.0252125831439,compra,online,1
TX116,217.0,55.324404402598084,transferência,online,0
TX117,188.0,14.092500335415165,transferência,online,0
TX118,124.0,76.22401490638578,transferência,online,0
TX119,237.0,62.06586582047245,transferência,fisico,0
TX120,41.0,141.0139141881239,saque,online,0
TX121,157.0,300.77060345126205,compra,online,0
TX122,15.0,390.8410057595286,transferência,fisico,0
TX123,45.0,372.6907355936044,transferência,online,0
TX124,65.0,89.15605909758007,compra,fisico,0
TX125,89.0,232.4602140022015,saque,online,0
TX126,71.0,75.03593462375231,transferência,fisico,0
TX127,9.0,12.567842379845262,saque,online,0
TX128,88.0,241.84080305836443,transferência,fisico,0
TX129,129.0,1.975232339850701,transferência,online,0
TX130,236.0,105.2496511880298,compra,online,0
TX131,136.0,79.91030635430239,compra,fisico,0
TX132,216.0,236.4276110682943,saque,fisico,0
TX133,63.0,290.69674862617177,transferência,fisico,0
TX134,139.0,72.50831982315023,saque,online,0
TX135,81.0,333.866263178827,compra,fisico,0
TX136,136.0,69.60442909427753,compra,online,0
TX137,163.0,118.23597265391956,compra,fisico,0
TX138,163.0,259.67027012414303,compra,online,0
TX139,33.0,236.12954509774963,compra,fisico,0
TX140,123.0,874.3118785727979,saque,fisico,0
TX141,5.0,51.0200088796951,saque,online,0
TX142,234.0,217.13007974348128,compra,fisico,0
TX143,231.0,188.1586504979661,transferência,fisico,0
TX144,41.0,493.2525963887901,transferência,fisico,0
TX145,28.0,34.006390848935695,transferência,online,0
TX146,135.0,278.7026014628955,transferência,online,0
TX147,201.0,167.99033621046974,transferência,fisico,0
TX148,72.0,64.22457220740378,compra,fisico,0
TX149,12.0,128.65624824775455,saque,online,0
TX150,162.0,81.22604497079458,compra,online,0
TX151,33.0,173.17342943941452,transferência,fisico,0
TX152,48.0,439.6461161039542,transferência,online,0
TX153,151.0,168.47101196117046,saque,fisico,0
TX154,62.0,199.78366542547988,compra,fisico,0
TX155,216.0,146.27278397245456,saque,online,0
TX156,37.0,10.50417929454508,transferência,online,0
TX157,99.0,53.01681675278442,transferência,online,0
TX158,172.0,135.45544716066274,saque,online,0
TX159,104.0,74.28094609516299,transferência,online,0
TX160,214.0,40.12079676799832,compra,online,0
TX161,219.0,140.28944291551647,transferência,online,0
TX162,35.0,77.96061810100048,transferência,online,0
TX163,193.0,59.7102236001904,compra,fisico,0
TX164,227.0,124.71878240269452,transferência,fisico,1
TX165,101.0,28.60884399080486,saque,online,0
TX166,175.0,525.5127791907216,saque,fisico,0
TX167,206.0,404.5398130550464,transferência,fisico,0
TX168,131.0,245.94059125086147,compra,fisico,0
TX169,1.0,22.457742632922724,compra,fisico,0
TX170,5.0,299.1122812182008,saque,fisico,0
TX171,218.0,330.00753644318183,transferência,online,0
TX172,142.0,292.00076856710893,compra,online,0
TX173,103.0,24.199965399098232,compra,online,0
TX174,27.0,206.51320679706183,saque,online,0
TX175,137.0,359.5452016339211,saque,online,0
TX176,207.0,172.24378260131857,compra,online,0
TX177,15.0,207.9219611963342,saque,fisico,0
TX178,90.0,122.63202575213133,compra,online,0
TX179,42.0,150.45519528712808,transferência,fisico,0
TX180,124.0,6.996328680903926,saque,online,0
TX181,205.0,203.75497873762168,saque,fisico,1
TX182,179.0,16.991180996684736,transferência,fisico,0
TX183,63.0,114.191075771995,compra,online,0
TX184,96.0,69.24737856294044,compra,online,0
TX185,231.0,157.679770508331,saque,online,0
TX186,52.0,28.639323996925516,compra,online,0
TX187,96.0,235.2996759849504,compra,fisico,0
TX188,132.0,316.96031582544674,transferência,online,0
TX189,222.0,35.670954915951974,transferência,online,0
TX190,229.0,22.032870983885054,transferência,fisico,0
TX191,151.0,31.451379141969582,saque,fisico,0
TX192,231.0,419.3217100727833,transferência,online,0
TX193,237.0,150.23547042144813,transferência,online,0
TX194,143.0,125.94472966111701,compra,fisico,0
TX195,171.0,22.569207838803187,transferência,online,0
TX196,29.0,209.71087526162816,saque,fisico,0
TX197,36.0,404.99005293933624,transferência,fisico,0
TX198,13.0,352.2684044155587,saque,online,0
TX199,160.0,196.7291545929999,compra,fisico,0
TX200,71.0,15.652580434678837,compra,online,0
TX201,187.0,23.846147729172124,transferência,online,0
TX202,86.0,10.113235362391897,compra,online,0
TX203,28.0,59.54088348821933,transferência,fisico,0
TX204,66.0,29.158153300685193,compra,online,0
TX205,170.0,60.23400283026275,saque,online,0
TX206,45.0,97.24548303491272,compra,fisico,0
TX207,62.0,572.88040458218,transferência,online,1
TX208,185.0,188.5146521805356,transferência,online,0
TX209,134.0,360.33018861041677,transferência,online,0
TX210,28.0,247.81743251522337,saque,fisico,0
TX211,28.0,23.870056998547717,compra,fisico,0
TX212,108.0,266.3009460534665,transferência,online,0
TX213,44.0,64.34400435732262,saque,online,0
TX214,84.0,203.835222084033,saque,online,0
TX215,30.0,83.39480860459548,saque,fisico,0
TX216,190.0,1212.571768340296,compra,online,0
TX217,75.0,61.18318860122791,compra,online,0
TX218,128.0,65.45942323002407,compra,online,0
TX219,92.0,533.7820200542134,saque,fisico,0
TX220,217.0,4.990632256492997,compra,fisico,0
TX221,231.0,238.59931144842346,transferência,fisico,0
TX222,190.0,258.43435232263465,saque,fisico,0
TX223,225.0,362.0399836923638,compra,fisico,0
TX224,129.0,3666.6996795108043,saque,online,0
TX225,121.0,742.650160747506,saque,online,0
TX226,27.0,13.500958181322742,compra,online,0
TX227,190.0,345.0138909396424,saque,online,1
TX228,121.0,207.86685362899325,compra,fisico,0
TX229,116.0,208.451382246539,compra,fisico,0
TX230,205.0,27.473445520332774,compra,online,0
TX231,233.0,210.07140576155564,saque,fisico,0
TX232,3.0,808.9118997829152,saque,online,0
TX233,103.0,485.6717754263669,compra,fisico,0
TX234,198.0,115.65346150939936,saque,online,0
TX235,200.0,8.153560299014384,compra,online,0
TX236,155.0,89.97542343026392,transferência,online,0
TX237,137.0,350.18913391211515,saque,fisico,0
TX238,62.0,241.79646719741257,saque,online,0
TX239,165.0,122.99428497691083,transferência,online,0
TX240,225.0,11.33556037469997,transferência,fisico,0
TX241,51.0,111.3371716131574,transferência,online,0
TX242,234.0,126.60804525936898,compra,fisico,0
TX243,172.0,527.7669629782798,compra,fisico,0
TX244,152.0,204.9345524215989,transferência,fisico,0
TX245,207.0,74.69241733004863,compra,online,0
TX246,59.0,149.02214598815385,saque,fisico,0
TX247,118.0,13.667611718063819,transferência,fisico,0
TX248,160.0,719.2107308362558,saque,fisico,0
TX249,96.0,89.27614075512592,compra,online,0
TX250,216.0,129.96672280360102,transferência,fisico,0
TX251,233.0,87.78906585369609,compra,online,0
TX252,180.0,229.4628813159515,saque,fisico,0
TX253,113.0,217.0792956916198,compra,fisico,0
TX254,62.0,251.27953056334812,saque,online,0
TX255,186.0,62.43409060704408,compra,online,0
TX256,52.0,75.86256042333176,saque,online,0
TX257,12.0,26.763711020906054,compra,fisico,0
TX258,39.0,213.13802695992985,transferência,fisico,0
TX259,130.0,8.122138230871052,transferência,online,0
TX260,131.0,182.102658454824,compra,online,0
TX261,113.0,407.57684264887837,saque,online,0
TX262,101.0,442.97373145434466,compra,online,0
TX263,113.0,119.21780055890858,transferência,online,0
TX264,184.0,122.979500759876,saque,fisico,0
TX265,81.0,16.018531435935543,compra,fisico,0
TX266,187.0,222.19671495247337,compra,online,0
TX267,113.0,344.36396003666704,saque,online,0
TX268,2.0,56.1161505506684,compra,fisico,0
TX269,130.0,109.39451877514176,transferência,online,0
TX270,220.0,365.07070065738145,transferência,online,0
TX271,54.0,419.31016308709206,saque,online,0
TX272,87.0,55.725961691022064,compra,online,0
TX273,229.0,159.95531553320714,compra,fisico,0
TX274,224.0,42.76074834731294,transferência,online,0
TX275,225.0,21.490042653278408,saque,fisico,0
TX276,129.0,484.0947549780638,saque,fisico,0
TX277,147.0,343.52437564694526,saque,fisico,0
TX278,126.0,285.4523580790317,transferência,fisico,0
TX279,130.0,9.999105015780257,transferência,online,0
TX280,,371.2324545842606,saque,fisico,0
TX281,172.0,115.26637180838028,saque,online,0
TX282,218.0,83.8302038710085,compra,online,0
TX283,160.0,158.1415770304623,compra,fisico,0
TX284,198.0,19.159773237595708,saque,online,0
TX285,160.0,282.6480726061713,transferência,online,0
TX286,68.0,174.66304846432408,transferência,fisico,0
TX287,183.0,41.30402212109253,compra,fisico,0
TX288,203.0,41.70818800432206,saque,fisico,0
TX289,184.0,40.72913810383486,transferência,online,0
TX290,123.0,11.738305644063903,transferência,online,0
TX291,145.0,177.24856973960564,transferência,fisico,0
TX292,38.0,366.9519889688536,transferência,fisico,0
TX293,24.0,3.530623483166426,compra,online,0
TX294,69.0,10.049220150150044,transferência,online,0
TX295,116.0,170.0866833425712,transferência,fisico,0
TX296,,342.40011956330187,saque,online,0
TX297,198.0,79.12440924576998,saque,online,0
TX298,214.0,86.03797187637014,compra,fisico,0
TX299,139.0,181.43968721981008,compra,fisico,0
TX300,144.0,64.09970857350588,compra,online,0
TX301,97.0,5.393755263266361,compra,online,0
TX302,201.0,265.7776314954579,transferência,online,0
TX303,124.0,196.51277154924844,saque,online,0
TX304,187.0,173.86043747977322,transferência,fisico,0
TX305,70.0,270.71442733579977,transferência,online,0
TX306,208.0,224.92812368697645,transferência,fisico,0
TX307,93.0,46.104639856186964,saque,online,0
TX308,3.0,86.92144294137516,compra,fisico,0
TX309,148.0,26.960186299015465,compra,online,0
TX310,187.0,27.819545688928482,saque,online,0
TX311,164.0,225.52322023733024,saque,fisico,0
TX312,147.0,391.232656422941,compra,online,0
TX313,90.0,657.9271792141606,transferência,fisico,0
TX314,195.0,197.95899440415386,compra,fisico,0
TX315,147.0,40.69302050266935,saque,fisico,0
TX316,148.0,22.33169355998751,compra,online,0
TX317,96.0,335.170007172965,compra,online,0
TX318,199.0,172.90883431642305,compra,online,0
TX319,52.0,192.6162154351982,saque,fisico,0
TX320,233.0,304.1591545307255,saque,online,0
TX321,161.0,242.9914005604045,compra,online,0
TX322,168.0,359.7063734741408,compra,fisico,0
TX323,128.0,11.57114665598596,transferência,fisico,0
TX324,39.0,275.2851526591807,transferência,fisico,0
TX325,82.0,380.56425101974077,compra,fisico,0
TX326,104.0,67.41229392530576,saque,online,0
TX327,129.0,204.57888954885263,transferência,fisico,0
TX328,11.0,75.42278476534531,compra,fisico,0
TX329,220.0,633.8794009203831,transferência,online,0
TX330,185.0,6.798981365697348,transferência,online,0
TX331,217.0,173.4014920665989,transferência,fisico,0
TX332,178.0,36.42516648172799,saque,online,0
TX333,151.0,249.11193852248715,compra,online,0
TX334,159.0,38.69032134911086,saque,fisico,0
TX335,222.0,53.676113328313455,saque,online,0
TX336,42.0,136.3903412996305,transferência,fisico,0
TX337,99.0,492.63282810749473,compra,online,0
TX338,7.0,47.57895658157729,transferência,online,0
TX339,144.0,31.153068132372518,saque,online,0
TX340,90.0,284.57244334524694,saque,online,0
TX341,112.0,138.8774027006254,compra,fisico,0
TX342,60.0,485.59590727120093,saque,fisico,0
TX343,113.0,31.708793242554112,saque,online,0
TX344,2.0,207.65093891309076,compra,online,0
TX345,129.0,53.022184616092446,transferência,online,0
TX346,48.0,34.10083446579894,compra,fisico,0
TX347,140.0,230.04180907636243,saque,online,0
TX348,197.0,180.12512453553273,compra,fisico,0
TX349,37.0,281.15861294477327,transferência,online,0
TX350,160.0,74.05702196813144,saque,fisico,0
TX351,9.0,118.83117737790936,transferência,fisico,0
TX352,233.0,103.99738422883271,transferência,online,0
TX353,99.0,828.1547491183666,compra,fisico,0
TX354,147.0,69.13257618775555,transferência,online,0
TX355,48.0,69.85965467564998,compra,fisico,0
TX356,208.0,87.56095119189125,compra,fisico,0
TX357,131.0,166.29530730898375,transferência,online,0
TX358,148.0,58.15677408175358,compra,fisico,0
TX359,152.0,493.7041833434689,compra,online,0
TX360,54.0,61.76359127156219,transferência,fisico,0
TX361,120.0,452.31882714533367,saque,online,0
TX362,161.0,21.845834218819547,compra,fisico,0
TX363,152.0,213.7501447438235,compra,fisico,0
TX364,116.0,475.00001644670107,transferência,online,0
TX365,75.0,36.96480228022978,compra,fisico,0
TX366,113.0,690.4578872552522,transferência,online,0
TX367,200.0,120.61865284386637,saque,online,0
TX368,164.0,582.7018661848841,saque,fisico,0
TX369,166.0,225.90919408807116,transferência,online,0
TX370,104.0,71.78889486757318,saque,online,0
TX371,84.0,41.72551517458537,transferência,online,0
TX372,227.0,72.40500207543427,compra,online,0
TX373,112.0,19.52640467742583,saque,online,0
TX374,217.0,31.066133961780768,compra,online,0
TX375,99.0,22.11044727978594,compra,fisico,0
TX376,153.0,109.96303455835823,transferência,online,0
TX377,93.0,317.51412698893995,saque,online,0
TX378,146.0,30.486593837925625,saque,fisico,0
TX379,128.0,27.926089833791107,compra,online,0
TX380,110.0,206.2443517787545,compra,online,0
TX381,82.0,43.92569278778571,transferência,online,0
TX382,194.0,20.54170441824098,saque,fisico,0
TX383,54.0,36.5079748940435,transferência,fisico,0
TX384,163.0,514.6987809507345,transferência,online,0
TX385,208.0,344.60112837130805,transferência,online,0
TX386,189.0,87.41114438403883,saque,fisico,0
TX387,169.0,213.31854641683557,transferência,online,0
TX388,228.0,154.12476194233932,saque,fisico,0
TX389,161.0,226.09754928924139,transferência,online,0
TX390,68.0,,compra,online,0
TX391,33.0,198.1673065429394,transferência,fisico,0
TX392,142.0,61.876872835831456,transferência,online,0
TX393,21.0,7.957510273808632,saque,fisico,0
TX394,48.0,121.60199848281314,compra,fisico,0
TX395,148.0,443.23356709130985,compra,online,0
TX396,128.0,168.56031740024775,saque,online,0
TX397,136.0,357.2243283793273,saque,fisico,0
TX398,135.0,956.4851503915131,compra,fisico,0
TX399,195.0,35.733537057230684,saque,online,0
TX400,145.0,235.38676113039733,compra,online,0
TX401,128.0,224.3517672321738,transferência,online,0
TX402,33.0,781.9595701671619,transferência,online,0
TX403,176.0,848.1156085287223,compra,fisico,0
TX404,204.0,232.1051631273393,compra,fisico,0
TX405,187.0,55.8408996312196,transferência,online,0
TX406,115.0,320.44860966175514,transferência,fisico,0
TX407,214.0,22.64026474683906,compra,online,0
TX408,119.0,303.46229012226775,saque,fisico,0
TX409,22.0,482.02542872663815,saque,fisico,0
TX410,238.0,96.52325336807255,compra,online,0
TX411,158.0,199.19415251375628,saque,online,0
TX412,38.0,112.47387133961406,transferência,online,0
TX413,230.0,115.16709296502641,transferência,online,0
TX414,109.0,74.32026927065743,saque,fisico,0
TX415,51.0,287.2058754825803,compra,fisico,0
TX416,182.0,550.3269646536351,transferência,online,0
TX417,8.0,565.2008001838989,transferência,fisico,0
TX418,27.0,38.42136370803944,transferência,fisico,0
TX419,27.0,415.4785677915301,saque,online,0
TX420,226.0,267.44861110702425,compra,online,0
TX421,21.0,58.294489555459116,saque,online,0
TX422,30.0,13.931035207049689,compra,fisico,0
TX423,97.0,62.394206252657,compra,online,0
TX424,28.0,486.55751914864237,saque,online,0
TX425,111.0,200.5760804111597,transferência,fisico,0
TX426,192.0,255.34788671034514,compra,fisico,0
TX427,225.0,59.45286077775367,saque,fisico,0
TX428,197.0,254.15658022768483,transferência,fisico,0
TX429,61.0,5.704897758885169,compra,online,0
TX430,48.0,94.10358294093133,compra,fisico,0
TX431,147.0,197.10316278308412,transferência,online,0
TX432,4.0,31.587433198263167,compra,online,0
TX433,35.0,346.3251482455345,saque,fisico,1
TX434,192.0,53.58407189444253,compra,online,0
TX435,49.0,211.27218422110556,compra,online,0
TX436,17.0,103.90505207969586,transferência,fisico,0
TX437,172.0,181.28966328835662,saque,fisico,0
TX438,220.0,22.734672729226958,transferência,fisico,0
TX439,158.0,3.4114909305863605,saque,online,0
TX440,221.0,480.62351731109726,transferência,online,0
TX441,46.0,62.84080718662304,compra,fisico,0
TX442,117.0,342.6011214317546,saque,fisico,0
TX443,6.0,1467.8001133750665,saque,fisico,0
TX444,99.0,47.507139130957995,compra,fisico,0
TX445,124.0,61.62342153701525,transferência,fisico,0
TX446,233.0,217.45127494553148,saque,fisico,0
TX447,37.0,673.0616420060824,compra,fisico,0
TX448,24.0,494.9461556640923,compra,online,0
TX449,93.0,139.78296432026835,saque,fisico,0
TX450,46.0,317.0566816286065,saque,fisico,0
TX451,181.0,29.177680385481843,saque,fisico,0
TX452,95.0,758.2992736360828,compra,fisico,0
TX453,99.0,666.8193705067521,transferência,online,0
TX454,188.0,35.76050107598819,transferência,fisico,0
TX455,225.0,71.1702351809345,saque,online,0
TX456,116.0,21.10654998825245,compra,online,0
TX457,191.0,63.41327848061579,compra,online,0
TX458,213.0,338.5158550634382,saque,fisico,0
TX459,160.0,95.06454440711265,compra,fisico,0
TX460,215.0,18.510130931995082,compra,online,0
TX461,161.0,83.77862984632985,compra,online,0
TX462,67.0,796.7396181811358,saque,fisico,0
TX463,128.0,198.6794981652913,saque,online,0
TX464,18.0,107.6259854595826,saque,online,0
TX465,25.0,36.433556962839106,transferência,fisico,0
TX466,234.0,856.2813484924047,transferência,fisico,0
TX467,223.0,343.9052610075725,saque,online,0
TX468,54.0,66.11159675508101,compra,online,0
TX469,58.0,14.528912385992049,compra,fisico,0
TX470,67.0,11.658399842156877,saque,fisico,0
TX471,104.0,25.652635842236098,compra,fisico,0
TX472,174.0,173.86644102311072,compra,online,0
TX473,24.0,528.3497690746407,transferência,fisico,0
TX474,114.0,137.3310310887299,compra,online,0
TX475,32.0,370.2324576815332,compra,online,0
TX476,175.0,118.07719117630688,saque,fisico,0
TX477,86.0,,transferência,fisico,0
TX478,151.0,263.2587100621517,transferência,fisico,0
TX479,194.0,38.22331336842769,compra,fisico,0
TX480,127.0,89.63780044862875,saque,online,0
TX481,155.0,202.8370357001863,transferência,online,0
TX482,234.0,14.66400291294247,transferência,online,0
TX483,130.0,89.73930927755046,compra,online,0
TX484,218.0,153.05734220987233,transferência,fisico,0
TX485,17.0,1115.8441224973346,saque,online,0
TX486,104.0,128.69379173655614,saque,fisico,0
TX487,161.0,338.6256063070727,transferência,fisico,0
TX488,137.0,113.15046538044162,saque,online,0
TX489,,318.3104857286119,saque,online,0
TX490,176.0,180.97858765190372,compra,online,0
TX491,39.0,435.35873802097404,transferência,online,0
TX492,221.0,105.84631317527248,transferência,online,0
TX493,170.0,185.42202005606575,compra,fisico,0
TX494,26.0,198.86055255548595,compra,fisico,0
TX495,99.0,108.04503108984859,compra,online,0
TX496,50.0,31.169901263650296,compra,online,0
TX497,153.0,19.64595706224893,saque,online,0
TX498,,3.3624170080413354,saque,online,0
TX499,13.0,413.5567742206534,compra,online,0
TX500,60.0,53.96185919497511,transferência,online,0
TX501,135.0,47.52628645256313,transferência,fisico,0
TX502,57.0,266.3880554700005,transferência,fisico,0
TX503,36.0,77.13723536189704,compra,online,0
TX504,173.0,141.06204727124384,saque,online,0
TX505,20.0,35.46944553313378,saque,fisico,0
TX506,65.0,642.5077963370804,saque,online,0
TX507,8.0,381.54372385835796,saque,online,0
TX508,238.0,398.7109396969496,transferência,online,0
TX509,144.0,104.43588315461349,transferência,fisico,0
TX510,142.0,287.40069256859795,saque,online,0
TX511,204.0,31.068047004464255,compra,fisico,0
TX512,115.0,1.7312722022107878,saque,online,0
TX513,215.0,4.035017576120191,saque,online,0
TX514,143.0,176.66876689271453,compra,fisico,0
TX515,92.0,121.53886875024784,saque,online,0
TX516,,145.96860192942432,transferência,fisico,0
TX517,66.0,1.4982257983447609,compra,fisico,0
TX518,32.0,109.87400794652964,compra,online,0
TX519,215.0,253.21798872915022,saque,fisico,0
TX520,191.0,116.92805669938868,transferência,fisico,0
TX521,86.0,263.517313432528,transferência,online,0
TX522,51.0,53.05864066803223,transferência,online,0
TX523,153.0,335.4812665719047,saque,online,0
TX524,186.0,177.55583558709574,saque,fisico,0
TX525,63.0,47.33774979911195,transferência,online,1
TX526,190.0,54.02619319432006,saque,online,0
TX527,125.0,197.7886644133239,transferência,online,0
TX528,150.0,354.32031420072303,saque,online,0
TX529,58.0,107.44342792842403,compra,fisico,0
TX530,58.0,59.7622017625579,compra,online,0
TX531,86.0,403.49868491462917,saque,online,0
TX532,49.0,221.28955627475727,saque,online,0
TX533,180.0,118.87242259296258,transferência,online,0
TX534,170.0,133.8471483688226,compra,online,0
TX535,70.0,45.695668190800056,transferência,fisico,0
TX536,15.0,197.1295714734464,saque,online,0
TX537,54.0,88.86484062001627,transferência,online,0
TX538,235.0,1087.2942475326886,transferência,fisico,0
TX539,188.0,130.85588873212436,saque,online,0
TX540,101.0,133.06189644751197,compra,fisico,0
TX541,225.0,166.8738599037578,transferência,fisico,0
TX542,8.0,497.19585245121925,saque,fisico,0
TX543,53.0,322.7073601419319,transferência,fisico,0
TX544,60.0,119.97875737008734,saque,online,0
TX545,236.0,253.6661908158245,saque,online,0
TX546,108.0,176.49166092820406,saque,fisico,0
TX547,5.0,135.59932587453292,compra,fisico,0
TX548,103.0,42.71682094955509,compra,fisico,0
TX549,196.0,124.70044270319742,saque,fisico,0
TX550,6.0,56.424467829617456,compra,fisico,0
TX551,109.0,,transferência,online,0
TX552,224.0,81.71603502799918,compra,fisico,0
TX553,116.0,608.4139506430968,compra,online,0
TX554,94.0,152.3088845058955,transferência,fisico,0
TX555,47.0,199.68700104105127,transferência,fisico,0
TX556,99.0,156.5883156349082,transferência,online,0
TX557,55.0,27.710077223527595,saque,fisico,0
TX558,168.0,94.2636887296388,transferência,online,0
TX559,52.0,20.882440262814082,transferência,online,0
TX560,144.0,195.0776400490702,transferência,fisico,0
TX561,13.0,118.43396164322908,saque,fisico,0
TX562,114.0,301.0020407549385,compra,online,0
TX563,124.0,49.812944410725294,saque,online,0
TX564,106.0,35.960799723966694,compra,fisico,0
TX565,158.0,104.28708549585355,transferência,online,0
TX566,147.0,522.3264448945991,saque,fisico,0
TX567,145.0,247.8659898778821,saque,fisico,0
TX568,120.0,108.57461520484739,compra,fisico,0
TX569,63.0,145.66045652212335,saque,online,0
TX570,19.0,17.59429726078821,saque,fisico,0
TX571,92.0,834.3647645565703,compra,online,0
TX572,58.0,219.5669010609563,saque,online,0
TX573,183.0,67.207605350551,saque,fisico,0
TX574,90.0,176.2853192635727,transferência,online,0
TX575,229.0,23.19047483354707,transferência,online,0
TX576,218.0,675.3204794947746,transferência,online,0
